134,112,3.1024584337346695
430,339,3.559353914975653
199,62,3.8844181379670837
131,319,4.327748547887416
195,29,4.15830800953666
192,280,3.7125042089964375
53,319,3.9367746850464327
438,355,2.218412494033075
137,196,2.929378012349616
38,48,3.25543332908323
333,39,3.613629458981426
134,21,3.760067399207282
45,195,3.274333827457013
368,201,3.0
192,377,3.492675587096533
181,266,3.2694392854377226
219,266,3.0
10,32,3.9102973448357448
40,173,2.489288512758823
456,318,4.600587070923111
346,248,3.6042791954845446
166,231,3.5508105515140316
375,293,3.0
161,265,3.9210731170280564
233,36,3.994667512605649
398,47,4.203262486776626
352,203,2.9907051027691853
214,141,3.4495762396969085
377,380,3.5347145978327363
474,368,3.6656140924260994
550,186,2.6565354780653476
528,18,3.2403900716357157
271,316,3.5217205920086756
192,161,3.601411200599371
18,261,3.5483603227062273
543,273,3.0851478928256735
5,194,3.7003500001671332
326,11,3.7257311141829366
202,225,3.208812976352695
392,300,3.785713051207187
560,377,3.5572796575158003
412,17,4.00454192821914
174,10,3.876278758639794
175,45,3.385188502746035
562,110,4.340274946934665
412,356,4.359844665199912
59,224,3.564248920642129
543,377,3.704617382550582
90,253,3.491418443600232
60,112,3.003740645424543
588,342,3.802031868991324
55,150,4.223669086274951
15,32,3.863825796884158
85,277,3.0
509,372,3.306054650856438
432,356,4.249366225650448
166,153,2.752700891587597
302,327,2.2751933578221655
195,253,3.5349127300691414
368,159,4.114412584112458
349,104,3.5723854529531875
300,47,3.9950554216396004
326,281,3.723566260745547
352,76,2.876035451287799
60,368,3.610825300409215
293,187,3.8970402472652235
396,141,3.251089540436013
329,231,3.410435944103754
75,362,2.683719070439002
131,364,3.672922754414894
349,145,3.5213989942016055
252,104,3.7476524978218864
134,95,2.80521141449848
187,322,4.170912410694673
149,9,2.3764580795618415
281,85,3.0415233567345603
287,232,3.9983116731832204
428,265,3.781221827326114
453,34,3.8496074602395685
137,11,3.7162841148960024
78,156,3.74621332510272
551,52,3.8923238939380638
368,32,4.035742052252896
245,150,3.999561645938982
461,383,3.4723387477669774
336,185,2.6088936180629942
352,25,3.8372464485216526
59,58,4.125079568774903
521,50,4.080261304680419
75,48,3.404271186430159
549,94,4.214863360665657
239,122,3.3616465482297233
182,34,3.92317549405285
163,215,3.193518823354323
601,175,3.510514271305878
509,305,2.12148022395811
271,150,4.139773910950291
329,272,3.5899535587621108
309,223,4.023875780919984
263,348,3.5155962852818976
59,314,3.3947876251664253
452,208,3.1266049530551547
379,356,4.128875929080401
498,260,4.609001592976502
372,317,3.2773522490472082
179,327,1.9426191789330651
476,4,2.610800335980564
476,153,2.817896420616258
590,32,4.149560689074566
67,111,4.021418248777703
337,1,4.155975022930594
48,165,3.441571417061502
529,260,4.414931293504661
303,52,3.8105427732611363
123,368,3.568507294735227
337,366,3.453965433403522
411,296,4.193842080430794
328,163,3.6668618552183063
146,224,3.5588655319746727
549,157,3.0448026377769577
10,364,3.939291283969344
238,300,3.706423367089295
302,153,2.614843422810735
500,126,1.5180090639870276
238,17,3.899211581278641
396,318,4.559264689620052
114,60,3.336712832396044
343,276,2.9107860508633387
36,316,3.4682850410682944
252,288,3.0788228802785063
271,111,4.035583343687319
25,150,4.2730663730576195
302,145,3.3993235825874275
237,104,3.215226157562484
587,356,4.075439436067223
331,20,2.2658863606826034
279,246,3.619965617220904
412,223,4.136903993376292
48,168,3.006015341903126
481,111,3.9876236648437313
547,318,4.649856488533872
26,337,3.8595608962853736
438,6,3.86022348229759
543,172,3.247458404164766
256,208,2.7078060001941155
386,267,2.460002432254254
442,367,3.2841763570598337
19,111,3.9511213910459766
372,223,4.1319756091384825
437,1,4.554384647034862
577,300,3.722073890692766
424,303,2.858782083317684
319,351,2.8524500649219307
566,1,3.9369154320089543
343,344,3.4518434993866824
293,46,3.0550929885561025
392,357,3.564869648221388
524,373,4.188157240421237
151,72,3.992647312245024
62,29,4.164836396257926
319,105,3.29616416152704
170,277,3.723515721122376
326,260,4.454158514945954
161,39,3.7912639765331155
438,333,3.7273235172266173
425,141,3.3233636810290874
397,380,3.7324312483225968
271,367,3.1713241791537934
165,296,4.375294276169265
145,223,5.0
392,356,4.25192495766658
10,253,3.662783836663798
531,230,3.645612217285569
316,32,3.0
338,225,3.1930219363744383
442,333,3.6337044362192246
329,218,2.7892090735374873
215,356,4.246758387336357
310,169,2.0886819907513465
474,224,3.577476747915992
337,303,2.8302435563541475
235,390,4.003578144201679
156,25,3.458054323278606
92,329,3.2966612882251516
405,378,3.0804157549234135
346,337,3.8596036064081627
186,364,3.8126787600992107
482,169,2.143978924059322
482,50,4.510980754906092
121,382,3.229537199602227
550,112,3.15801497181717
166,302,4.4988575695892035
392,237,3.1588809302646723
429,153,2.703561809209331
385,260,4.437586915084819
149,24,2.92288928128562
199,20,2.1348672592716413
436,317,3.289852576000336
245,204,2.091342202327994
198,95,3.0755089497707258
530,162,3.8504954038326744
509,185,2.6612735056313097
466,52,3.6632558919178377
